Rank,Name,Symbol,Price,Change_1h,Change_24h,Change_7d,Change_30d,Volume_24h,Circulating_Supply,Total_Supply,Market_Cap
1026,Lift Dollar USDL,,$0.9994,0.1%,1.0%,0.1%,0.0%,"$87,456.03","30,142,711",30.14M,"$30,109,004"
1024,Neutron NTRN,,$0.04929,1.0%,2.2%,7.9%,42.7%,"$976,543","610,955,618",999.73M,"$30,105,086"
1027,"Not in Employment, Education, or Training NEET",,$0.02998,0.5%,10.8%,4.9%,124.1%,"$2,108,701","999,805,336",999.81M,"$30,031,894"
1035,BugsCoin BGSC,,$0.002716,2.7%,6.5%,13.3%,58.9%,"$14,369,986","11,079,975,739",29.44B,"$29,980,448"
1030,Uranus URANUS,,$0.2993,2.1%,33.5%,21.9%,14.4%,"$5,170,596","99,992,702",99.99M,"$29,943,078"
1029,Oraichain ORAI,,$1.55,0.6%,6.1%,8.9%,30.3%,"$2,057,377","19,277,887",19.5M,"$29,871,168"
1032,Solv Protocol SolvBTC.CORE SOLVBTC.CORE,,"$83,664.33",-,-,-,-,$225.18,2,1.74,"$29,301,047"
1036,CAT Terminal CAT,,$0.02957,0.9%,0.5%,15.1%,4.0%,"$284,383","999,966,524",999.97M,"$29,709,286"
1031,Avalon AVL,,$0.1166,2.4%,4.8%,10.4%,22.5%,"$18,084,000","254,250,001",1B,"$29,675,471"
1033,Oasys OAS,,$0.005428,0.1%,0.2%,7.3%,46.8%,"$665,042","5,463,535,423",10B,"$29,662,097"
1038,Incrypt INC,,$0.004584,0.6%,1.4%,5.8%,56.5%,"$131,821","6,459,600,000",21B,"$29,661,242"
1034,Planet IX IXT,,$0.1956,2.8%,14.5%,34.5%,51.3%,"$519,021","151,655,470",153.26M,"$29,619,302"
1037,Sapien SAPIEN,,$0.1185,1.7%,1.0%,9.9%,43.6%,"$5,884,690","250,000,000",1B,"$29,576,614"
1028,SaucerSwap SAUCE,,$0.03473,1.8%,1.7%,17.1%,36.0%,"$126,802","861,413,949",1B,"$29,451,423"
1039,Thena THE,,$0.2507,0.5%,0.7%,13.4%,43.9%,"$8,268,440","117,376,855",267.25M,"$29,406,812"
1040,ANDY ETH ANDY,,$0.00002939,0.6%,3.1%,19.8%,41.7%,"$691,232","1,000,000,000,000",1T,"$29,359,091"
1041,Everlyn LYN,,$0.1404,1.2%,10.2%,19.7%,-,"$2,787,637","209,000,000",1B,"$29,337,974"
1042,GXChain GXC,,$0.3906,0.2%,0.8%,2.7%,8.3%,"$7,882.77","75,000,000",100M,"$29,297,088"
1044,Kusama KSM,,$10.67,0.9%,0.1%,7.8%,25.8%,"$12,647,957","1,949,595",20747.15,"$26,057,793"
1045,Shardus ULT,,$0.06654,0.1%,0.4%,3.6%,9.2%,$34.89,"439,556,760",1B,"$29,244,930"
1047,Etherlink Bridged USDC (Etherlink) USDC,,$1.00,0.1%,0.1%,0.4%,0.0%,"$2,174,309","29,198,989",29.2M,"$29,211,000"
1046,My Neighbor Alice ALICE,,$0.3172,1.1%,3.7%,22.5%,2.5%,"$17,602,238","92,083,333",100M,"$29,208,526"
1049,zkSync Bridged USDC (zkSync) USDC,,$1.00,0.0%,0.0%,0.0%,0.0%,"$618,110","29,201,681",29.2M,"$29,204,852"
1048,SuperRare RARE,,$0.03561,0.9%,0.2%,7.0%,31.1%,"$7,532,989","819,553,453",1B,"$29,167,202"
1043,BankrCoin BNKR,,$0.0002914,0.7%,7.3%,33.1%,46.7%,"$1,953,715","100,000,000,000",100B,"$29,144,369"
1050,CargoX CXO,,$0.1742,0.0%,1.8%,6.2%,12.2%,"$13,751.45","167,160,148",215.12M,"$29,122,572"
1051,Midas mTBILL MTBILL,,$1.04,0.0%,0.0%,0.1%,0.3%,$172.90,"27,896,825",27.9M,"$29,028,320"
1053,Autonolas OLAS,,$0.1608,0.3%,0.9%,0.9%,27.9%,"$195,886","180,452,899",471.19M,"$29,007,814"
1054,OHO Blockchain OHO,,$0.001201,0.2%,1.6%,2.1%,3.2%,"$281,043","24,144,156,937",45B,"$28,984,198"
1055,Momofun MM,,$0.003708,0.6%,2.6%,8.7%,16.3%,"$4,262,329","7,800,000,000",30B,"$28,936,210"
1052,τemplar SN3,,$9.68,4.2%,4.2%,9.9%,13.6%,"$33,770.40","2,978,303",2.98M,"$28,917,349"
1057,Caliber CAL50,,$0.2878,0.0%,0.1%,0.3%,21.1%,"$5,388.66","100,000,000",100M,"$28,780,665"
1056,Tharwa TRWA,,$0.004094,0.7%,4.3%,29.1%,38.6%,"$490,497","7,002,510,980",10B,"$28,662,923"
1059,Hylo USD HYUSD,,$0.9987,0.0%,0.1%,0.1%,0.0%,"$968,701","28,669,016",28.67M,"$28,646,235"
1058,Hypha Staked AVAX STAVAX,,$22.11,0.7%,0.6%,11.3%,43.8%,"$344,463","1,294,115",1.29M,"$28,639,350"
1060,Maverick Protocol MAV,,$0.03785,0.8%,0.7%,10.6%,43.1%,"$2,921,223","753,995,104",2B,"$28,568,297"
1061,Wrapped QUIL QUIL,,$0.03168,1.2%,8.4%,1.9%,9.6%,"$334,285","902,285,400",902.29M,"$28,560,924"
1062,Everscale EVER,,$0.01434,0.0%,2.0%,17.8%,16.7%,"$234,169","1,985,523,041",2.12B,"$28,475,609"
1063,Binance-Peg ZEC ZEC,,$236.45,1.3%,13.1%,1.4%,-,"$1,102,175","120,000",120000,"$28,405,987"
1064,Polyhedra Network ZKJ,,$0.07319,1.8%,7.2%,13.8%,49.5%,"$16,324,564","386,027,777",1B,"$28,206,589"
1068,CorgiAI CORGIAI,,$0.00008203,0.0%,1.6%,10.6%,32.3%,"$83,824.96","343,528,919,002",372.5B,"$28,184,137"
1065,BNB Attestation Service BAS,,$0.01126,3.6%,11.3%,87.4%,27.5%,"$53,909,139","2,500,000,000",10B,"$28,159,251"
1066,Tesla xStock TSLAX,,$424.59,0.1%,4.1%,2.5%,3.2%,"$17,345,995","66,268",97998.22,"$28,137,313"
1073,Manyu MANYU,,$0.072812,2.9%,13.2%,5.3%,49.2%,"$1,866,181","1,000,000,000,000,000",1000T,"$28,116,128"
1069,Tree TREE,,$0.2773,0.5%,3.2%,4.1%,3.7%,"$19,478.63","101,361,867",116.11M,"$28,110,362"
1067,ZND Token ZND,,$0.1809,0.2%,5.7%,3.0%,34.3%,"$3,165,603","155,274,284",694.11M,"$28,091,196"
1071,Six Sigma SIX,,$0.01867,1.4%,3.2%,13.4%,51.4%,"$4,673.64","1,499,999,997",1.5B,"$28,010,129"
1072,Foom FOOM,,$0.061599,0.2%,1.2%,0.3%,4.3%,"$570,498","175,000,000,000,000",175T,"$27,981,624"
1074,inSure DeFi SURE,,$0.001052,0.6%,15.5%,87.8%,25.6%,"$19,340.60","26,482,078,217",88B,"$27,874,407"
1075,Adrena ADX,,$0.0282,2.1%,24.9%,44.7%,0.1%,"$149,453","987,951,006",995.09M,"$27,862,269"
1076,MovieBloc MBL,,$0.001476,0.7%,1.2%,8.2%,27.6%,"$5,647,898","18,861,887,214",30B,"$27,840,236"
1070,Elixir ELX,,$0.1066,3.4%,12.5%,5.7%,13.3%,"$9,604,199","259,270,213",1B,"$27,735,850"
1077,infiniFi Locked iUSD (1week) LIUSD,,$1.13,0.7%,0.1%,0.5%,0.6%,"$1,746,089","24,416,356",24.42M,"$27,512,303"
1078,MAI MIMATIC,,$0.9973,0.0%,0.2%,0.4%,0.3%,"$17,526.69","27,563,987",302.38M,"$27,482,972"
1079,Bone ShibaSwap BONE,,$0.1097,0.4%,1.2%,2.2%,29.6%,"$2,336,190","249,892,048",250M,"$27,411,896"
1080,McDull (Meme) MCDULL,,$0.053073,0.1%,1.7%,4.9%,21.4%,"$1,722.67","8,888,885,105,500",8.89T,"$27,334,728"
1081,Initia INIT,,$0.1621,1.0%,3.6%,12.9%,50.0%,"$20,421,705","168,058,066",1B,"$27,249,601"
1082,Soneium Bridged USDC (Soneium) USDC.E,,$0.9994,0.0%,0.0%,0.1%,0.1%,"$1,355,240","27,219,214",27.22M,"$27,202,172"
1083,L2 Standard Bridged WETH (Blast) WETH,,"$3,867.03",0.6%,1.1%,4.4%,8.5%,"$87,121.99","7,069",7069.21,"$27,167,502"
1084,Unit Fartcoin UFART,,$0.3382,0.1%,5.4%,17.3%,45.8%,"$9,911.18","80,098,772",1B,"$27,088,027"
1085,MARBLEX MBX,,$0.1039,0.2%,0.6%,22.9%,32.9%,"$1,468,017","260,368,554",321.34M,"$27,076,828"
1086,Tether Gold Tokens XAUT0,,"$4,121.04",0.3%,2.0%,2.8%,9.0%,"$3,093,494","6,564",6563.88,"$27,053,565"
1087,Monerium EUR emoney EURE,,$1.16,0.3%,0.2%,0.4%,1.8%,"$55,853.70","23,306,196",23.31M,"$27,006,449"
1088,Palu PALU,,$0.02709,2.2%,7.3%,6.4%,-,"$8,113,201","1,000,000,000",1B,"$26,944,305"
1089,Aster Staked USDF ASUSDF,,$1.04,0.3%,0.2%,0.2%,0.5%,"$190,002","25,750,125",25.75M,"$26,904,068"
1090,ROAM Token ROAM,,$0.0834,2.7%,0.8%,34.9%,24.4%,"$25,748,039","321,660,525",995.94M,"$26,823,699"
1091,NAVI Protocol NAVX,,$0.03703,0.0%,0.6%,12.2%,1.2%,"$2,309,593","719,719,712",1B,"$26,617,118"
1092,Stader MaticX MATICX,,$0.224,0.7%,1.4%,2.3%,16.3%,"$7,464.99","118,667,405",118.67M,"$26,577,745"
1093,Access Protocol ACS,,$0.0006013,0.4%,1.0%,20.1%,29.6%,"$702,845","43,892,031,538",89.37B,"$26,484,965"
1094,Bitcoin Limited Edition BTCLE,,$131.18,0.3%,0.2%,1.1%,4.1%,"$43,896.03","200,279",210000,"$26,394,988"
1095,Metadium META,,$0.01522,0.9%,2.7%,13.9%,19.6%,"$742,937","1,721,008,720",2B,"$26,400,129"
1097,Aave USDC (Sonic) ASONUSDC,,$1.01,0.0%,0.0%,0.0%,0.0%,"$282,198","26,138,879",26.14M,"$26,312,672"
1098,Collector Crypt CARDS,,$0.1215,3.2%,15.2%,0.4%,2.6%,"$2,509,944","216,278,389",2B,"$26,294,723"
1100,Hamster Kombat HMSTR,,$0.0004077,0.9%,0.9%,9.3%,36.6%,"$5,110,168","64,375,000,000",100B,"$26,260,276"
1099,GoPlus Security GPS,,$0.008319,1.4%,1.5%,9.5%,25.4%,"$4,692,835","3,155,000,000",10B,"$26,245,062"
1102,MIA MIA,,$0.04781,0.5%,1.4%,9.9%,14.7%,"$36,184.05","548,320,000",1B,"$26,230,249"
1101,MakerDAO Arbitrum Bridged DAI (Arbitrum One) DAI,,$0.9987,0.2%,0.1%,0.2%,0.3%,"$3,223,406","26,270,317",26.27M,"$26,224,937"
1096,Unit Solana USOL,,$188.19,0.5%,1.2%,3.3%,14.2%,"$20,990,273","139,361",500M,"$26,224,694"
1104,sDOLA SDOLA,,$1.16,0.0%,0.0%,0.1%,0.7%,"$138,177","22,508,348",22.61M,"$26,179,713"
1103,Kyros Restaked SOL KYSOL,,$232.66,0.2%,1.6%,2.8%,13.7%,"$67,615.46","112,444",112444.47,"$26,160,483"
1105,Yield Optimizer USD YOUSD,,$1.04,0.0%,0.0%,0.2%,0.8%,"$19,661.07","25,024,111",25.02M,"$26,114,507"
1106,Loan Protocol LOAN,,$0.0009141,1.4%,0.7%,7.4%,26.1%,"$276,039","28,574,671,772",102.92B,"$26,089,680"
1107,Epic Chain EPIC,,$0.8685,1.7%,1.4%,13.5%,52.3%,"$6,628,556","30,000,000",30M,"$26,046,130"
1108,AVA (Travala) AVA,,$0.3708,0.8%,1.4%,7.0%,28.5%,"$6,030,518","69,949,531",69.95M,"$25,954,124"
1109,0xy 0XY,,$0.02594,0.3%,12.0%,43.4%,51.1%,"$7,138.48","999,999,997",1000M,"$25,930,940"
1111,Firo FIRO,,$1.45,2.4%,5.7%,1.6%,141.1%,"$537,158","17,847,638",17.85M,"$25,845,681"
1110,Aquarius AQUA,,$0.0007191,0.3%,0.4%,4.9%,20.6%,"$331,948","35,910,636,013",99.97B,"$25,823,027"
1112,MEDXT MEDXT,,$0.00123,0.4%,3.9%,31.7%,42.7%,"$14,540.92","20,863,460,801",25B,"$25,678,773"
1114,Just a chill guy CHILLGUY,,$0.02562,1.7%,0.4%,12.4%,34.0%,"$6,630,098","999,950,126",999.95M,"$25,637,277"
1116,Torch of Liberty LIBERTY,,$0.02558,1.8%,28.8%,19.2%,46.4%,"$1,502,001","1,000,000,000",1B,"$25,612,077"
1115,Minswap MIN,,$0.01455,1.1%,1.0%,11.9%,32.6%,"$106,124","1,758,109,731",2.5B,"$25,578,547"
1117,L2 Standard Bridged USDT (Base) USDT,,$0.9998,0.0%,0.0%,0.0%,0.1%,"$39,856,814","25,556,530",25.56M,"$25,545,715"
1113,Bluwhale BLUAI,,$0.0208,1.4%,11.1%,-,-,"$63,964,509","1,228,000,000",10B,"$25,469,276"
1118,BOTXCOIN BOTX,,$0.01396,0.9%,8.3%,15.7%,28.5%,"$362,757","1,759,052,523",5B,"$25,401,697"
1119,Enzyme MLN,,$8.49,0.7%,3.7%,47.4%,16.2%,"$37,011,916","2,988,447",2.99M,"$25,349,908"
1120,Storj STORJ,,$0.1763,0.8%,3.5%,4.3%,24.9%,"$13,620,444","143,787,439",425M,"$25,343,791"
1121,POL Staked WBERA SWBERA,,$2.47,0.2%,0.2%,15.0%,14.8%,"$9,219.38","10,236,632",10.24M,"$25,284,131"
1122,XION XION,,$0.5957,0.0%,1.7%,11.7%,22.3%,"$8,470,339","42,398,847",200M,"$25,271,056"
1123,Treehouse TREE,,$0.1617,0.9%,2.0%,5.9%,43.7%,"$18,699,287","156,122,449",1B,"$25,252,002"
1124,Radworks RAD,,$0.5058,0.7%,0.5%,4.8%,18.7%,"$9,517,831","49,829,111",100M,"$25,202,416"
1125,Botanix Pegged Bitcoin PBTC,,"$109,249",0.0%,1.6%,2.2%,3.7%,"$53,000.34",230,229.55,"$25,069,171"
1127,Puffer PUFFER,,$0.08316,2.7%,2.3%,20.3%,55.2%,"$5,082,129","301,645,373",1B,"$25,052,586"
1126,tokenbot CLANKER,,$24.98,1.2%,3.4%,8.9%,23.4%,"$10,346,708","1,000,000",1M,"$24,981,178"
1128,Ozapay OZA,,$0.03274,0.4%,6.1%,13.7%,-,"$131,914","759,590,014",996.89M,"$24,953,793"
1129,Blackhole BLACK,,$0.1345,0.5%,0.2%,21.4%,60.9%,"$1,501,539","184,051,478",185.43M,"$24,761,919"
1130,Injective Bridged USDT (Injective) USDT,,$0.8872,-,-,-,-,$996.48,"24,658,124",24.66M,"$21,876,333"
1132,Pepecoin PEP,,$0.0002465,0.1%,2.2%,17.0%,25.1%,"$170,795","100,026,150,000",100.03B,"$24,659,934"
1131,IXS IXS,,$0.1368,0.3%,1.2%,29.3%,85.2%,"$131,917","180,000,000",180M,"$24,626,877"
1134,Sharp Token SHARP,,$0.008267,1.5%,1.9%,2.3%,-,"$49,923.64","2,976,492,187",68.23B,"$24,607,614"
1133,OpenEden EDEN,,$0.1337,1.2%,6.2%,18.4%,-,"$18,259,332","183,870,000",1B,"$24,593,673"
1138,PepeCoin PEPECOIN,,$0.2591,0.2%,3.7%,18.8%,31.9%,"$207,493","94,828,357",107.65M,"$24,570,932"
1137,SPDR S&P 500 ETF (Ondo Tokenized ETF) SPYON,,$668.29,0.2%,0.6%,0.1%,0.0%,"$398,214","36,689",36688.78,"$24,550,137"
1136,USUALx USUALX,,$0.05003,0.4%,1.1%,0.5%,48.2%,"$25,655.92","490,241,157",490.24M,"$24,545,233"
1135,Ampleforth Governance FORTH,,$2.13,0.9%,1.4%,4.5%,14.4%,"$1,829,677","11,503,546",15.3M,"$24,539,065"
1139,Gnosis xDai Bridged WETH (Gnosis Chain) WETH,,"$3,866.98",0.4%,0.9%,4.2%,7.9%,"$1,105,436","6,312",6311.72,"$24,429,543"
1140,Impossible Finance Launchpad IDIA,,$0.0326,0.1%,4.6%,22.8%,75.0%,"$45,888.66","748,389,160",1B,"$24,395,283"
1142,Stader SD,,$0.3694,1.3%,1.1%,10.0%,35.8%,"$2,824,661","65,807,825",120M,"$24,307,637"
1141,Plume USD PUSD,,$0.9988,0.0%,0.2%,0.3%,0.1%,"$552,562","24,331,588",24.33M,"$24,303,572"
1143,Lido Staked SOL STSOL,,$228.58,0.4%,1.5%,2.1%,14.2%,"$142,325","106,156",106156.16,"$24,264,572"
1144,Gyroscope GYD GYD,,$1.00,0.1%,0.1%,0.1%,0.2%,"$122,373","24,208,960",24.21M,"$24,216,512"
1167,DexTools DEXT,,$0.3417,0.2%,0.8%,2.9%,36.5%,"$109,277","70,776,062",112.55M,"$24,182,451"
1146,Mansory Token MNSRY,,$0.02679,0.2%,3.7%,1.3%,0.7%,"$1,086,448","899,993,842",899.99M,"$24,141,670"
1145,TrueFi TRU,,$0.01816,0.6%,2.0%,10.4%,38.0%,"$10,171,393","1,329,345,686",1.34B,"$24,141,665"
1147,Midas mEDGE MEDGE,,$1.06,0.0%,0.0%,0.7%,1.3%,$27.78,"22,727,631",22.73M,"$24,011,335"
1149,Hylo Leveraged SOL XSOL,,$1.67,0.7%,3.0%,8.6%,-,"$174,925","14,307,693",14.31M,"$23,985,007"
1148,Syscoin SYS,,$0.02841,0.6%,1.2%,8.5%,21.5%,"$1,508,483","843,332,734",843.36M,"$23,969,048"
1150,ynETH MAX YNETHX,,"$4,086.09",0.5%,1.0%,4.3%,8.0%,"$1,080.85","5,864",5864.03,"$23,957,176"
1151,Solv Protocol SOLV,,$0.01614,1.2%,3.3%,16.1%,60.6%,"$13,062,797","1,482,600,000",8.4B,"$23,952,960"
1231,SuperWalk GRND GRND,,$0.03376,11.1%,0.1%,29.5%,21.2%,"$7,894,559","707,660,423",987.52M,"$23,952,455"
1153,Infinity Ground AIN,,$0.1291,0.4%,0.6%,6.5%,13.9%,"$3,294,946","185,300,000",1B,"$23,928,295"
1154,Coq Inu COQ,,$0.063446,0.1%,2.1%,3.6%,40.5%,"$10,223,583","69,420,000,000,000",69.42T,"$23,924,707"
1155,PinLink PIN,,$0.2987,0.0%,4.5%,17.6%,40.6%,"$1,321,441","80,000,000",100M,"$23,877,093"
1152,OpenKaito SN5,,$8.91,4.1%,4.8%,10.7%,7.8%,"$40,399.05","2,670,922",2.67M,"$23,874,142"
1157,Iron Fish IRON,,$0.3544,0.2%,20.6%,34.6%,141.6%,"$1,525,673","67,400,792",67.47M,"$23,853,938"
1159,MAP Protocol MAPO,,$0.003923,0.1%,0.8%,3.7%,9.4%,"$637,744","6,070,236,804",9.7B,"$23,826,189"
1158,Ninja Squad Token NST,,$2.77,0.3%,2.9%,1.7%,8.0%,"$596,263","8,611,274",8.61M,"$23,821,930"
1161,Liquid Mercury MERC,,$0.00758,0.0%,29.1%,34.7%,136.0%,"$89,224.94","3,141,917,243",6B,"$23,813,203"
1160,Send SEND,,$0.0747,0.1%,0.5%,14.8%,713.2%,"$149,482","318,756,626",965.7M,"$23,811,878"
1162,ArAIstotle FACY,,$0.04282,4.7%,0.4%,13.8%,21.2%,"$1,516,183","555,774,000",1B,"$23,788,851"
1156,Fartboy $FARTBOY,,$0.02377,2.2%,3.0%,13.2%,43.0%,"$243,193","999,387,898",999.39M,"$23,755,739"
1168,Fuzzybear FUZZY,,$0.00007474,1.9%,2.0%,79.0%,65.1%,"$115,241","317,770,791,934",321B,"$23,749,313"
1164,Pofu POFU,,$0.0002371,0.2%,9.7%,34.0%,-,"$30,567.40","100,000,000,000",100B,"$23,724,172"
1163,Mobox MBOX,,$0.04738,0.9%,0.9%,12.0%,19.1%,"$4,758,367","500,322,467",550.32M,"$23,703,856"
1166,MyShell SHELL,,$0.08776,1.0%,2.1%,8.6%,28.6%,"$12,077,282","270,000,000",1B,"$23,695,329"
1165,Arena-Z A2Z,,$0.003894,1.1%,0.8%,1.0%,20.4%,"$5,751,488","6,113,719,996",9.15B,"$23,664,428"
1169,Milady Cult Coin CULT,,$0.0005118,0.2%,3.9%,7.4%,35.5%,"$3,281,546","45,832,276,898",100B,"$23,593,312"
1170,MORI COIN MORI,,$0.0262,0.3%,4.5%,6.1%,42.2%,"$8,172,172","899,996,878",1000M,"$23,579,960"
1171,TokenFi TOKEN,,$0.007978,1.1%,1.1%,11.3%,34.0%,"$2,886,175","2,956,195,776",10B,"$23,572,319"
1174,ao Computer AO,,$4.65,0.5%,5.0%,21.9%,35.4%,"$187,400","5,063,699",5.06M,"$23,542,960"
1172,Kofi Aptos KAPT,,$3.12,0.9%,4.1%,10.8%,27.8%,"$263,204","7,528,369",7.52M,"$23,512,856"
1173,RSS3 RSS3,,$0.02743,0.2%,0.4%,10.9%,29.0%,"$2,667,341","860,109,655",1.03B,"$23,491,923"
1175,Lisk Bridged wstETH (Lisk) WSTETH,,"$4,699.43",0.4%,1.1%,4.5%,7.6%,"$13,424.47","4,993",4992.7,"$23,462,341"
1177,DUSK DUSK,,$0.04671,1.2%,2.0%,9.1%,16.3%,"$3,508,126","500,000,000",500M,"$23,385,912"
1176,SkyAI SKYAI,,$0.02339,1.4%,0.5%,12.7%,25.7%,"$10,349,017","1,000,000,000",1B,"$23,380,499"
1178,Orchid Protocol OXT,,$0.03946,1.2%,1.6%,7.9%,20.0%,"$2,303,552","591,544,729",1B,"$23,340,459"
1181,Bityuan BTY,,$0.03326,0.1%,0.8%,5.5%,26.4%,"$382,420","700,028,941",700.03M,"$23,282,373"
1182,Forta FORT,,$0.03719,0.5%,0.2%,11.9%,33.4%,"$824,223","625,484,416",1B,"$23,256,353"
1179,Towns TOWNS,,$0.01102,0.6%,4.5%,0.7%,49.0%,"$12,715,429","2,109,362,819",10.13B,"$23,256,073"
1183,Optio OPT,,$0.004072,0.7%,9.4%,5.4%,8.8%,"$8,467.75","5,705,713,255",7.47B,"$23,232,429"
1184,NATIX Network NATIX,,$0.0005716,0.4%,0.4%,4.4%,25.5%,"$395,948","40,564,288,076",99.53B,"$23,228,477"
1180,affine SN120,,$22.40,4.2%,5.2%,11.0%,-,"$92,239.50","1,031,449",1.03M,"$23,188,678"
1185,DIAM DIAM,,$0.01327,0.0%,1.4%,1.4%,6.8%,"$116,054","1,747,883,810",5.4B,"$23,186,951"
1186,OORT OORT,,$0.03719,0.2%,9.7%,9.8%,41.1%,"$1,782,737","621,260,981",2B,"$23,138,675"
1187,Renzo Restaked SOL EZSOL,,$232.75,0.2%,1.7%,2.7%,13.7%,"$225,465","99,278",99278.13,"$23,129,340"
1188,Mubarak MUBARAK,,$0.02311,0.6%,0.6%,13.6%,31.8%,"$12,180,712","1,000,000,000",1B,"$23,114,899"
1189,Quai Network QUAI,,$0.03714,3.6%,3.3%,14.9%,13.6%,"$3,410,319","618,200,739",3B,"$23,047,259"
1190,AITV AITV,,$0.09168,0.6%,0.1%,2.5%,15.6%,"$4,046.53","250,902,409",1B,"$22,998,568"
1191,Layer3 L3,,$0.02494,0.1%,1.4%,2.0%,16.3%,"$6,569,315","921,163,587",3.33B,"$22,983,422"
1192,TARS AI TAI,,$0.03909,1.3%,1.3%,11.8%,29.5%,"$2,788,995","586,681,334",895M,"$22,935,344"
1193,MasterBOT $BOT,,$0.02256,2.1%,4.8%,67.2%,-,"$3,522,003","999,995,690",1000M,"$22,873,373"
1194,Fusionist ACE,,$0.2924,0.8%,0.5%,10.1%,40.8%,"$4,045,467","78,054,262",146.31M,"$22,838,652"
1196,Midas mAPOLLO MAPOLLO,,$1.04,0.0%,0.0%,0.3%,1.5%,$0.00,"21,890,554",21.89M,"$22,722,621"
1197,ZERA ZERA,,$0.0226,1.4%,2.8%,8.6%,-,"$643,645","999,375,033",999.38M,"$22,705,537"
1195,CZ's Dog BROCCOLI,,$0.02339,1.0%,0.8%,13.5%,28.3%,"$11,868,986","971,060,585",971.06M,"$22,709,009"
1198,Electronic USD EUSD,,$1.00,0.1%,0.1%,0.1%,0.1%,"$1,054,792","22,686,206",22.69M,"$22,702,023"
1218,Real REAL,,$0.0226,1.9%,1.5%,10.2%,-,"$1,524,725","999,999,619",1000M,"$22,597,490"
1204,Yala YALA,,$0.09167,1.3%,4.2%,9.2%,24.1%,"$10,118,076","246,360,000",1B,"$22,583,218"
1199,Maxi PayFi Strategy Token MPST,,$1.00,0.0%,0.0%,0.0%,0.0%,"$25,929.75","22,557,807",22.56M,"$22,556,725"
1201,Gunz GUN,,$0.01871,1.8%,3.9%,14.2%,13.7%,"$5,384,565","1,204,500,000",10B,"$22,550,326"
1200,tao.bot TAOBOT,,$0.2817,0.3%,2.7%,27.4%,15.9%,"$58,391.59","80,035,000",100M,"$22,536,780"
1203,Bridged USD Coin (Scroll) USDC,,$0.9983,0.1%,0.1%,0.1%,0.2%,"$940,438","22,522,100",22.52M,"$22,519,225"
1202,Zeus Network ZEUS,,$0.06457,0.3%,3.3%,23.5%,50.2%,"$2,780,509","348,483,139",1000M,"$22,512,891"
1205,cBAT CBAT,,$0.003583,0.8%,3.6%,9.6%,18.9%,$0.00,"6,254,590,422",6.25B,"$22,410,414"
1206,SOSANA SOSANA,,$0.2519,9.1%,3.7%,11.7%,12.4%,"$9,666.61","88,888,888",88.89M,"$22,403,437"
1208,Mito MITO,,$0.284,-,-,-,-,$1.39,"77,386,085",500M,"$21,981,254"
1209,MetaMUI MMUI,,$0.04706,0.3%,0.1%,0.6%,22.3%,"$840,884","475,875,184",800M,"$22,361,453"
1210,Thala APT THAPT,,$3.16,0.9%,3.1%,8.4%,26.6%,"$92,634.80","7,075,140",7.08M,"$22,345,632"
1211,Mitosis MITO,,$0.1102,0.7%,2.0%,6.0%,46.0%,"$5,142,726","202,411,971",1B,"$22,324,208"
1212,Staked USN SUSN,,$1.13,0.0%,0.1%,0.2%,0.9%,"$40,070.96","19,813,806",19.81M,"$22,295,231"
1214,Harmony Horizon Bridged USDC (Harmony) 1USDC,,$1.00,-,0.0%,0.0%,624.2%,$2.10,"22,260,490",22.26M,"$22,350,568"
1213,Neon NEON,,$0.09286,0.8%,0.4%,2.1%,29.3%,"$1,323,622","239,465,431",1000M,"$22,253,848"
1215,ELYSIA EL,,$0.003269,0.0%,1.5%,3.5%,22.9%,"$279,428","6,803,300,705",6.8B,"$22,250,026"
1207,Coral Protocol CORAL,,$0.002192,1.9%,3.1%,3.5%,16.4%,"$339,789","10,000,000,000",10B,"$22,192,449"
1216,DAO Maker DAO,,$0.08824,0.1%,1.0%,2.5%,20.1%,"$813,726","250,926,000",277.52M,"$22,182,939"
1217,Hippius SN75,,$8.13,0.1%,17.8%,22.3%,96.3%,"$8,927,546","2,726,995",2.73M,"$22,179,109"
1219,Unagi Token UNA,,$0.03285,1.5%,13.2%,16.6%,36.7%,"$353,911","668,172,427",990.63M,"$22,150,693"
1220,XBorg XBG,,$0.1033,0.5%,1.2%,10.5%,47.6%,"$192,941","215,000,074",1B,"$22,143,900"
1221,Ski Mask Dog SKI,,$0.02209,2.4%,3.5%,3.9%,40.9%,"$403,346","1,000,000,000",1B,"$22,067,775"
1223,BRACKY BRACKY,,$0.0002203,0.5%,1.8%,23.2%,102.9%,"$97,247.56","100,000,000,000",100B,"$22,026,861"
1222,LandWolf WOLF,,$0.00002442,0.4%,2.5%,15.7%,35.1%,"$1,752,077","902,159,505,150",902.16B,"$22,028,631"
1224,ThunderCore TT,,$0.001716,0.2%,0.2%,9.5%,30.3%,"$916,396","12,783,705,742",12.78B,"$21,937,876"
1225,Ice Open Network ICE,,$0.003238,1.6%,6.0%,11.7%,35.1%,"$8,086,382","6,792,780,005",21.15B,"$21,901,499"
1226,HOPR HOPR,,$0.04055,0.1%,0.4%,2.1%,18.8%,"$121,200","538,662,765",564.32M,"$21,841,358"
1227,STON STON,,$0.5828,0.2%,3.9%,4.1%,17.2%,"$20,278.93","37,449,107",100M,"$21,841,102"
